MovieId,UserReviews,Sentiment
tt10886166,"A new low for Netflix.
Horrendous acting, script, EVERYTHING!
How desperate for content do you have to be to show this trash?
Shame on Netflix!",negative
tt10886166,"Laura, from Warsaw, and her boyfriend head to Sicily for a holiday. There she meets Massimo, the young leader of a local Mafia family. He is immediately smitten by her and kidnaps her, takes her back to his estate and holds her captive. He gives her 365 days to fall in love with him.",neutral
tt10886166,"Such stupid, worthless, toxic story line . Glorification of relationships where the sole role of a woman is to be a slave and fulfill the desires of a harsh , egotistic ,rich male character.",negative
tt10886166,"This is what happens when you have a script for a porno and think ""you know what? I bet if I make the sex scenes less explicit I can turn this into a theatrical movie"", but you keep the awful dialogue and the disgusting kidnaping plot that was too tasteless for even the most desperate porn studios and expect no one to notice.",negative
tt10886166,"This is such a horrible movie. I do not understand how it's at the top on my list on Netflix? Crazy. I just created an account just to review how horrible this movie is. I agree with all the bad ratings that other users have posted. I'm not sure if this is what they think women want and I guess you would consider this to be like every woman's wet dream? But there's no plot, the dialogue is terrible, and sure women like being dominated from time to time but not to that extreme and the guy isn't even sweet or gentle as he claims. He is only sweet or gentle after he gets his and i feel like that's kind of backwards. I felt like I was just watching porn and that's it. I did enjoy the main actress, I think she is just stunning but I found it funny how they kept putting her in the same low cut black dress with the same hair. *Spoiler* When it came to the ball scene, I expected a even more beautiful transformation with a flashy dress and hair done but nope.. just stuck to the same style she's been wearing. Another *Spoiler* when she falls in love.. what is she falling in love with? He hasn't done anything redeeming nor has a redeeming quality. Don't confuse lust and good sex with love.",neutral
tt10886166,The cringe levels runeth over. The English is almost as bad as the plot. If you want to watch this movie do so as a drinking game. Did you cringe? Then take a shot my dude. You will be wasted by the end.,negative
tt10886166,An Italian/Polish version of 50 Shades on crack... who falls in love with their captor and gets married in 2 months and pregnant?? The best view is the scenery in the background. Not including some guys ass closeups.,neutral
tt10886166,"Laura is an attractive, ball-busting Polish hotel executive who fights her corner in board meetings then goes home to her slobbish partner and collection of dildos. Massimo is a gangster - but the young, sexy kind: he's described as having ""a body sculpted by God... and a dick sculpted by the devil"" (which is a pretty erotic line until the viewer unwillingly starts picturing said protuberance with horns and a little pointy beard). Having caught a fleeting glimpse of Laura some years before and been obsessed with her ever since, Massimo is delighted to discover she is holidaying on his native Sicily. He promptly kidnaps her and tells her he will hold her for 365 days while attempting to make her fall in love with him.",positive
tt10886166,"Don't believe all the 8-10 stars reviews, they are wanker friends of cast and crew.
There is no way any person on earth enjoyed this movie; let alone thought it was a 10 star film.
It is truly unbelievable how this movie managed to get released.
It is with all honesty really really bad.
Terrible Awful Crap
One of the worst films I have ever seen.",negative
tt10886166,"One of the worst and most stupid movies of all time.
Bad story and really bad and dump characters...",negative
tt10886166,Simply the most stupid movie I've ever seen!!! It didn't have any stories or actings!,negative
tt10886166,The Mrs. wanted to watch this but even she turned it off after half an hour. I can't fully express just how awful and frankly offensive this movie is. It makes 50 Shades look good. An abomination of a movie.,negative
tt10886166,"How can Netflix show this movie? watched only a few sequences, it is very badly acted and it is definitely promoting violence against women. That's a big NO.",negative
tt10886166,"I implore you not to waste your time watching this. And honestly, the only thing worse than this garbage film is the soundtrack. I saw the reviews for this movie and thought ""oh this sounds like it will be a silly bad movie to fill up my afternoon"" NOPE. It was just bad. Awful. Actually painful to watch at times. Just say no. STUPID.",negative
tt10886166,"This movie is legit the third worst movie I've ever seen. Incoherent plot, stupid characters, completely illogical in every sense of the word. My advice would be to avoid this hot mess at all costs.",negative
tt10886166,"When we watch a lot of films, it is natural to watch some very bad films. But what about a film that clearly proposes to be a pastiche of the already superficial and debatable 50SHADES OF GREY? The film 365 DAYS - a huge success at NETFLIX - is really a cinematographic product difficult to see, given the obviousness of its plot, scenes and ending. The great film critic from Rio Grande do Sul, Tuio Becker, once wrote a review about the movie LIPSTICK (with the Heminghway sisters) which was called ""Boring, Bad and Moralist"". I can paraphrase the great Tuio Becker to describe 365 DAYS.",neutral
tt10886166,I honestly can't believe this is an actual movie and number 1 on Netflix in my country.,positive
tt10886166,A kidnapped woman is smiling less than 24 hours after being fed and taking shopping at a high end botique by her captor. 3 days into her captivity spent jetsetting to VIP clubs and on private yachts she blows him and falls in love. A true romance tale for the ages.,positive
tt10886166,"Wow, how corny can a movie get and what were they thinking, it's so corny it can be rated as a comedy movie. They collected every cliche from the book of cringe and romance and shoved them in a movie. I can't even humor the movie by listing the things that are bad with it, doesn't even deserve the time or effort, the two hours I wasted watching it were more than enough.",neutral
tt10886166,"If you want to watch an erotic movie, this movie is a good one, but if you prefer to enjoy the story, this is the worst. You can't believe the characters.
Cinematography has done well. Italy's landscapes and buildings are beautiful.",neutral
tt10886166,"A Polish erotic drama.
It's about a gangster who kidnaps the girl from his visions so that she falls in love with him.
Performances that leave a lot to be desired. They only sell you the physique.
Pretentious
Explicit sexual scenes, in fact it is the only resource that the film uses, that and eroticism.
The story's arguments don't make much sense.
Since when did violence, crime, kidnapping, misogyny and gender violence become something romantic?
Pathetic how a kidnapped person reacts.
This closely resembles 50 Shades of Gray as it uses the same misogynous resources.
The ending is the only thing that does the film justice.",negative
tt10886166,Such a waste of time. How did Netflix even pick this movie up,negative
tt10886166,"This makes pornography look intellectual. Horribly written, bad acting, nothing redeeming about any character nor interesting.
Ugly people.
Boring plot.
Bad dialogue.
However great scenery!
Worst film ever made....",negative
tt10886166,"Since when is promoting kidnapping okay? To make it worse she develops stockholm syndrome which seems to condone the whole thing! Netflix needs to address this!
This movie should be destroyed!",negative
tt10886166,"I became an official voter for the Razzies in 2020, not long before the world was devastated by the coronavirus pandemic, and with cinemas being closed, it meant that the nominations for the Golden Raspberry Awards would include digital platform releases. This Polish film was one listed in the suggested films to be nominated for the awards, it was surrounded by a high amount of negativity and controversy, including for it to be removed from Netflix, so I watched it as soon as possible. Basically, during a meeting between the Torricelli Sicilian Mafia crime family and black-market dealers, Massimo Torricelli (Razzie nominated Michele Morrone) sees a beautiful woman on a beach. Moments later, Massimo and his father (Gianni Parisi), leader of the Sicilian Mafia family, are both shot by the dealers; Massimo survives while his father dies. Five years later, Massimo is now the leader of the Torricelli crime family. He is often urging to fulfil his sexual pleasure and can only be satisfied by women he hires to perform oral sex and other acts with him. In Warsaw, Laura Biel (Razzie nominated Anna-Maria Sieklucka), a beautiful sales director working in a luxurious hotel, is unhappy in her relationship with her boyfriend Martin (Mateusz Lasowski), and longing for sexual pleasure herself. Laura celebrates her 29th birthday in Italy, but after Martin embarrasses her, she goes for a walk and runs into Massimo, who kidnaps her. Laura finds herself being held captive at Massimo's villa. He reveals that she is the woman he saw on the beach when he was injured. He has been thinking about and searching for her for five years. Massimo tells Laura that he intends to keep her as a prisoner for 365 days until she falls in love with him. He also promises her that he will not touch her without her consent, whilst simultaneously having his hands around her throat and touching her. When Laura tries to escape, he does not let her leave. With no choice but to stay with him, she accepts and takes of advantage of the luxurious lifestyle. As they spend time together, Laura teases him and then refuses to have sex with him. However, she slowly starts to get him to open up about his personal life. At a hotel in Rome, she teases him again. Massimo cuffs her to the bed and forces her to watch him as he receives oral sex from another woman. Afterward, she appears to want to give in. But he releases her and orders her to get dressed for a night out. At the club, Massimo is angered as Laura flaunts herself in front of him and his friends. When she begins to flirt with a man from the rival mafia family, the man gropes her against her will. Massimo and the others draw their weapons while Laura is taken out of the club. The following morning, she wakes on a yacht to see Massimo and his fellow mafioso, Mario (Bronislaw Wroclawski), arguing. During the night, a mafia war between the two families has ignited, after Massimo shot the man who groped Laura in his hand. Laura attempts to apologise, but Massimo blames her for the incident. As they argue, Laura falls from the side into the water. Massimo jumps in and saves her. When she awakens, he admits he was scared she might not make it and does not want to lose her. Laura finally gives into her feelings and sexual desires, gives Massimo oral sex, before the proceed to make love on the bed, and numerous times in numerous positions in other places on the yacht. After a long time being incarcerated, Massimo allows Laura to visit her family in Warsaw. He tells her he loves her and will join her after finishing up business. In Warsaw, Laura waits for Massimo for days with no contact. She reconnects with her friend Olga (Magdalena Lamparska) and they go clubbing. At the club, she runs into Martin, who says he has been looking. He wants to apologise and reconcile. He follows her back to her apartment, where Massimo is unexpectedly waiting. After Martin leaves, they have sex, during which Laura sees wounds on Massimo's body, wounds from the mafia war. She confesses to him that she loves him. The next morning, Laura is surprised when Massimo proposes, to which she accepts. However, she tells him she wants him to keep his ""occupation"" a secret from her parents. Back in Italy, Mario informs Massimo of rising tensions. Laura mentions feeling unwell but decides not to see a doctor. They discuss their upcoming wedding, she does want her family to know what Massimo does, so they are not allowed to attend. However, Massimo allows Laura to invite Olga as her bridesmaid. When Olga visits, Laura tells her she is pregnant. Olga urges her to tell Massimo about the pregnancy. Meanwhile, Mario receives a phone call from an informant that the rival mafia family has threatened to kill Laura. Laura and Olga are driving through the hills, and Laura's car enters a tunnel but does not come out the other side. Mario rushes to find Massimo just as Laura's call to him is cut off. Massimo breaks down, as it is implied Laura is dead, with police gathering at the entrance of the tunnel. Also starring Otar Saralidze as Domenico, Natasza Urbanska as Anna, Grazyna Szapolowska as Klara Biel, Laura's mother, and Tomasz Stockinger as Tomasz Biel, Laura's father. Morrone is good looking and Sieklucka is beautiful, there is only a little chemistry between them, the morality of the situation is concerning. The film has 0% rating on Rotten Tomatoes, it is listed in the IMDb Bottom 100 list, and there is a petition to have it removed from Netflix. This is due to its sexual violence, and that it apparently is ""glorifying Stockholm Syndrome and abuse"". There was the slightest part of me that went along with it, being so ridiculous (I can see the comparison to Fifty Shades of Grey), the softcore porn style sex scenes and violence certainly get your attention, and maybe some songs in the soundtrack, but otherwise it is a dark and daft ""love"" story, a silly and unconvincing erotic romantic drama. It won the Razzie for Worst Screenplay, and it was nominated for Worst Picture, Worst Director for Barbara Bialowas, and Worst Remake, Rip-Off or Sequel (rip-off of Fifty Shades of Grey). Adequate!",negative
tt10886166,"Who wrote this plot then decided it was okay?!? I mean this man not only kidnaps a girl and forces her to love him, but has horrible one liners. Twilight was toxic but this takes it to another level. I kept excepting him to murder her. But he was attractive so u guess him being crazy and a stalker doesn't matter.",negative
tt10886166,"This is not romance. This is built on stalking, kidnapping, dismissal of informed consent. The female character is given 365 days to develop ""stockholm syndrome.""",negative
tt10886166,"The movie got quite infamous - I think it was in the top 10 in many countries, because of ... word of mouth. Though mouths are being used for things here, that will be quite appalling to some. You don't even have to be a prude to feel this goes a bit too far. This is quite the understatement to be honest, because it is quite explicit.",neutral
tt10886166,"My boyfriend and I were rooting the whole time that Laura was going to strangle or shoot the dude or something, because then that would have redeemed the movie a little. Spoiler alert: Doesn't happen. She basically gets Stockholm Syndrome over a man who kidnaps her and assaults her repeatedly. Just, what?",negative
tt10886166,This film basically acts like the sexist and pitiful dreams of a loser who has never interacted with women or anybody else for that matter without having ulterior motives. I can't even put into words how sad and ridiculous the idea behind this movie is and the execution of it is somehow even worse.,negative
tt10886166,"365 days is about a successful but unhappy young woman whose path crosses with that of a young, handsome mafia boss. He kidnaps her and gives her a deadline of one year to fall in love with him. Despite the rough introduction, she eventually gives in to his charms and falls in love with him. The central core of the movie is domination, or how the male protagonist uses his raw masculinity to completely overwhelm the girl until she eventually gives in to her lust, so, this movie is a very obvious copycat of 50 Shades of Grey.",positive
tt10886166,"The plot was trash. Even fifty shades series had better plots than this. Things happen out of nowhere, I was confused the whole time watching this movie. Couldn't even get myself to finish watching till the end",neutral
tt10886166,"Despite the stupidity and the many holes in this movie, we all know it belongs to somewhere else and it's not Netflix",positive
tt10886166,"I feel stupid even writing a review about it, so basically. Sex, sex, sex, and more sex.",negative
tt10886166,"Not sure why number one in uk. It is poorly written and would not recommend this film, even to a fifty shades fan. If you want a bit of sexy, plenty better then this. Think this film gives the wrong impression of love...",neutral
tt10886166,This movie made me laugh so hard I almost peed myself. Pretty sure it's not supposed to be a comedy tho...,positive
tt10886166,I found the plot of this movie incredibly offensive. It's basically romanticizing an extremely toxic unhealthy relationship. The script and the acting were also both pretty horrible.,negative
tt10886166,"In my life and this one comes pretty close to taking the cake. No story until the last minute, terrible acting, ""erotic"" scenes that made me laugh, weak dialog and in general hands down an awful show. Netflix must have got a huge discount on the purchase price or the director had a nocturnal emission when plotting the show. Scenery was nice though and a better actor than any of the cast. Chalk up a couple of wasted hours on Sunday afternoon. Lots of oral sex, if you're interested in that sort of thing but it was funny instead of erotic.",neutral
tt10886166,"The plot was loosely constructed filler for the scenes in between the porn. It was like 50 shades of grey meets, pornhub meets polish twilight meets general hospital. The dialogue was surface level and cringy. Nothing was remotely convincing and the world building was weak at best. The whole film seems like fan fiction put on screen. The only good thing about this film was the lighting and use of color. Everything else was sub par at best. Not to mention the problematic subject matter and sexist undertones. If you wanna a better film with sexual tension I'd recommend call me by your name or In the mood for love, don't give this film your time.",neutral
tt7126948,"The first one was fun and well played out. This sequel is a total misfire. Not because it follows the trend of having women being the alpha characters and portraying men as either weak or stupid, but simply because it's a lazy effort. Except a couple of scenes, and hilarious over-the-top acting by Pedro Pascal, I found nothing here. It has ""straight-to-DVD"" written all over it.",neutral
tt7126948,"This sequel turns out to be a surprisingly poor affair, suffering from the usual problems like slow pacing, reliance on cheesy humour, and overlong running times that always seem to mar modern superhero movies. The characters are back for a new setting (not that this feels very '80s aside from the satire on greed copied from WALL STREET) but this is almost action-free and the CGI fights are purely by rote. Even worse, we're saddled with the lamest villain in a superhero movie in the form of Pedro Pascal; he's not imposing at all, just mildly amusing, and the ending as such is a real damp squib. How could they get it so wrong with all this money behind it?",negative
tt7126948,"The first film is outstanding, it's exciting, it's fun, and apart from looking amazing, it has depth.",positive
tt7126948,"After the success of Wonder Woman (2017), I expect a lot of DC fans (and Gal Gadot fans) were wishing for a bigger and even better sequel for the beautiful Amazonian princess. Well, they've got the bigger sequel they wanted, but better? Nope... trickster god Dolos seems to have pulled another fast one: WW84 is one terrible scene after another, a film destined for a cult following perhaps, purely because it is so awful.",neutral
tt7126948,I've been eagerly waiting for this. I made a great lunch of Christmas Eve leftovers and sat down - ready for a great movie.,positive
tt7126948,"First off, I loved the first movie and was looking forward to the sequel. That being said, this was a disappointing convoluted mess. It's like a train wreck and a dumpster fire had a baby, then the baby puked and that puke became this movie. Seriously, what were they thinking with this script? So many talented actors and so much wasted potential.",negative
tt7126948,"Nothing in this really seem like 1984...and what did was contrived. And in 1984 the Cold War was not between the USA and Russia, it was between the USA and the USSR! The USSR didn't dissolve until 1991! Jeez, it's not even ancient history. You could've just asked anyone over 40!",negative
tt7126948,"This movie has some really bad points. It isn't the worst action hero movie ever. It's 80% bad with some redeeming qualities here and there.
Firstly the bad points:
1. The story. This silly ""wish"" premise is weak and wears thin very fast. Be careful for what you wish for. Even a 1984 movie wouldn't have such a simplistic premise. It gets too overblown at the end. The writers really did a bad job. It's beyond low mentality and cliched. And things really fizzle out at the climax.
2. Long winded scenes. Many scenes could have been cut in half to keep the momentum going. From the overlong competition in the beginning, almost every scene could have been trimmed by a quarter.
The good points:
1. Gal Gadot is watchable and likeable - she could read the phone book and it would be watchable.
2. Pedro Pascal of Narcos is the villain here and he looks quite different - good that he has a big movie role.
3. Kristen Wiig has a remarkable transformation and her character is quite interesting.
4. Watch out for Lynda Carter.
The cast is good but they can't save a bad story. Chris Pine looks a bit haggard.
5. The production values are fine - it is a big budget movie. And the cinematography is good.",neutral
tt7126948,"I recently had the pleasure, or what it a displeasure, either way I sat thru watching this trash and wondered when in hell it would all end, 2 hours and 31 minutes later in creeped to an end, but wait, in the end, the Easter Egg, made this horrible, terrible movie a littles less trashy.",negative
tt7126948,"Being a good director does NOT mean being a capable storyteller/screenwriter. No fault of the actors, this story and script was a bunched up carpet, riddled with holes. A rushed telling with a timeline that doesn't fit WW's other DCU appearances (i.e. tells Batman in current day/decades after the events in this film she ""disappeared"" and stayed hidden... not exactly what happens in 1984...) , a lazy plot device that requires absolutely no detective work by our heroine (Barbara does the one research scene and delivers all we need to know in one scene of dialogue condensed in one phone call; Diana finds the main villain almost immediately just driving on a road...), illogical/tired trope decisions transparently made for cheap reactions (Barb being a nerd complete with glasses, not being able to walk in heels and dropping things; Steve's outfit montage...), WW's powers being all over the place (she loses Steve unexpectedly and ""discovers"" her power in the first WW film and defeats Ares, the GOD OF WAR, but after revoking her wish in this film to regain her powers she can't stand her ground against the WIND created by a human who absorbed the powers of a little TRINKET another god created for kicks/laughs...), and no consequences for the main villain at the end - which completely decimates the original ""lesson"" from the beginning, about how cheating to gain what you haven't earned is... bad. The movie lost me when Steve was brought back... in another man's body. WHY. WHY? If the stone is so powerful, why couldn't it just manifest him as himself, instead of some poor dude who probably got fired for not showings up for days and got dumped by his girlfriend...etc. The way Diana and Steve just take over this person's apartment and life with no concern is strange, concerning, and completely out of character. There's so much more... Cheetah looking nothing like the comics, how much damage she was able to do to supposedly indestructible armor, no explanation of if the ENTIRE POPULATION OF THE WORLD would remember the events of this movie and if not, why/how... I'll just stop here. I heard there's a third film in the works - hope they learn from their mistakes.",negative
tt7126948,"Writer, producer and director Patty Jenkins really did a give this movie a feminine/soap opera touch and by doing so destroyed everything that this movie could have been. The first WW movie was not that great, but Patty did not write that one, this sequel she did and it is worthless. I was wondering if I was watching a drama or a action hero franchise. First the movie is far to long, the dialogue's are pointless and boring, you can skip with ease them because the story is not that complicated. For the action, the effects are good, not worth the time to watch, but still well made, but there are not very much action scenes. If you look at the demographic of the votes you can see girls <18 years are the only ones who love this movie, and that should have been the warning that should have been given with this movie: only see this movie if you are a teenage girl.",neutral
tt7126948,"WW84 is entertaining, but unfortunately not as good as other DC films (or generally films of the superhero genre).",negative
tt7126948,"Wonder Woman's powers have been pretty unclear in the DCEU thus far, and this movie didn't help things. In fact, Wonder Woman 1984 kind of makes up abilities for everyone just to further the plot. Plus, the characters don't really talk to each other, they just all seem to be trying to dispense profound fortune cookie messages about truth, hope, and desire. This is a messy, overly long movie with a half-baked plot that's covered in bright & colorful 80s-themed frosting.",neutral
tt7126948,"So I finally figured out why this movie is called Wonder Woman 1984. That's because it takes its inspiration from the pre-Marvel Cinematic Universe superhero movies that are adaptions of the comics in name only. I'm looking at you, Supergirl, which came out in 1984*.",neutral
tt7126948,Wonder Woman is not wonderful.,negative
tt7126948,1. Background of WW youth story seemed very artificially seen-before-unlikely. Not creative or interesting.,negative
tt7126948,"PROS
",neutral
tt7126948,"The follow-up chapter to Wonder Woman and the ninth instalment in the DC Extended Universe, Wonder Woman 1984 is devoid of everything that was refreshing about the original. Poorly envisioned, shoddily scripted & lazily directed, the film neither has the heart nor the honesty of its predecessor, and is a bland, banal & bloated mess that's further marred by its soulless drama, insipid action, cartoonish effects & lame performances.",negative
tt7126948,This is gonna be a long one... here we go...,neutral
tt7126948,"The year is 1984. For some reason. Diana(Gadot, asked to carry a lot of the movie on her shoulders, and, sadly for all of us, out of her depth) still misses Steve Trevor(Pine, charming as ever, given less to do than last time). You'd think she misses her people, family, home country, more than the guy she knew for a week 66 years ago, but whatever. One day, he mysteriously returns. And a number of people are having wishes granted. Can something like that happen without serious consequences? And is it possible to include a moral message about that, without getting extremely condescending?",neutral
tt7126948,"Very colorful, lots of money spent. Kristin Wiig was a masterpiece of miscasting. She wasn't funny; she wasn't scary, but great costume. The whole plot was a vehicle to resurrect Chris Pine, but there was no real chemistry between them. It made the lines of endearment quite awkward and the embraces seemed forced. All the usual tropes: WW loses some of her powers, so there can be suspense; she plays Spiderman and holds two vehicles apart. Just nothing new and Gad Gadot proves again that she's a glamour model and poses well. She can't act. Still - entertainment in a vacuum of good movies, so watch it and be distracted for TWO AND A HALF hours.",neutral
tt7126948,I have low expectations for DC movies. Some have delightfully surprised me. This falls flat on its face after 15-20 mins and never gets up...or even TRIES!! It felt rushed through production (definitely not in watch speed...). It was boring when their wasn't action and when the action started it was so fake it was distracting. Gadot and Pascal try and maybe have moments that don't suck. Wiig was...well exactly how you would expect her in an action film as a villain.,negative
tt7126948,"I am no expert in comic books myself, but what I expect from a comic book movie is to be striking, visual, stereotypical and above all, consistent with its past and its planned future. WW84 was neither of these! It wasn't awful for a random movie made by students, but it was really bad for a film made by a major studio and starring talented people and having so much material to draw inspiration from.",neutral
tt7126948,"Why is Warner Brothers hell bent on destroying a potential gold mine, that is the DC franchise. I thought they had finally sorted it with WW and Aquaman. But no, normality resumes. This movie was terrible at everything. Story, dialogue, acting, cgi. Just sell the franchise to another studio and give us DC fans a break",negative
tt7126948,"I find this film long and boring. The build up take far too long, and scenes just drag on and on. It doesn't have the powerful touch of the original.",negative
tt7126948,The sequel to Wonder Woman was rescheduled time and time again because of the emergence of COVID-19 and cinemas being off limits. It's finally been released however but can also be streamed on HBO Max which has made some to say that cinemas may be a thing of the past.,neutral
tt7126948,"I did actually enjoy the 2017 movie ""Wonder Woman"" quite a bit, so I was definitely looking forward to this 2020 movie from writers Patty Jenkins, Geoff Johns and Dave Callaham.",positive
tt7126948,"I am embarrassed for the cast and the crew. You keep watching this and trying to find someone, something, a scene, a character that is praiseworthy so you find some balance and nada.",neutral
tt7126948,"I agree with the review ""utter disappointment"", I also read the Washington Post article. "" really getting to do whatever I wanted"" she said. And what a sad commentary that turned out to be. All of her characters, props and settings were ridiculous. Kristen Wiig injects one of her babbling SNL characters in her first scene. A super villian she's not, even for comic relief. And where is the strong empowered woman that encourages other women to use their own powers? Then there is that magic lasso, Diana might just as well sat and her desk in the museum and flicked it to and fro since it appeared to have an infinite length this time around. Placing the film in her memories of the '80s this might work for Coppola or Scorsese but one's sense of history needs to be able to look further into the past to develop a view. Was that President supposed to be Reagan, surely you could have found someone who actually resembled him. So much for '80s memories. The scenes of an injured and defeated WW were way to drawn out, and the computers of the day were only beginning to go beyond pixelated pictures. The technology of the day would not have been able to broadcast to the world. And Gal Gadots talents were never realized she just wasn't involved enough beyond window dressing, more attention was spent on the sets and locations. And what disappointment the release streaming and theatre distribution. Although I love theaters (I spent 35 yrsin the movie business) where I live they haven't reopened yet. THe streaming was terrible stop, stutter, freeze. fortunately the movie was so bad the pauses were a relief. I wonder what Bill Diehl or Roger Ebert would have had to say about WW84? I'm glad I watched the credits, I couldn't believe how many people were listed. But then Lynda Carter made an appearance. 15 seconds of Joy out of 2 and 1/2 hours.",neutral
tt7126948,"Too long, too slow. Quite uninteresting. An absolute ton of plot holes. DC destroy another movie. Did Gal Gadot forget how to act? Don't waste your time.",negative
tt7126948,"This has to be one of the worst movies of 2020. I waited patiently for this film to release and I was dismayed by what I saw. The action is dull, the acting is wooden and dialogue sounds like it was written by a first time writer. If you love cliches this is your movie. It's filled with them and you just have to roll your eyes. Superman v. Batman is far more superior than this film. Director Patty Jenkins really dropped the ball. The first film was so much better. What blows my mind is that the movie was directed by the same person who directed the first one. I think it was the right decision to split the release between digital and theatrical because it was not going to make its profit back just by doing a theatrical release, let alone on demand. I don't recommend this movie. I'd advise you wait until it's free on tv in about a year. It's that bad. It pains me to be so critical of Wonder Woman because I'm a huge fan. However, I'm not a fan of a director who can't even make a decent sequel. This is the same director who is going to direct Star Wars Rouge Squadron in 2023. If you love Gal Gadot check this movie out, other then that this is a hard pass.",negative
tt7126948,"I don't mind the premise of 1984, it's just executed poorly.",neutral
tt7126948,"The first WW movie was amazing! It clearly demonstrated that a woman super hero can be strong, smart, funny and, most of all, can easily hold her own with her male counterparts. It was a monumental step forward for super hero movies and women in general and I couldn't wait for the sequel. It was very disappointing to see the direction Mrs. Jenkins took this character. The WW in this movie represents and displays all of the stereotypical cliches so many serious actresses have worked for years to dispel. In the first WW she was a badass who fought with passion against evil and stood up for her convictions. In WW84, when she's not pining for her lost love (because we all know a woman is lost without her man, right?) she's winking at little kids while she fights campy bad guys who are literally tripping over themselves to get caught. The female supporting cast isn't much better. Kristen Wiig is the embodiment of the frazzled, clingy stereotype that went out of style in most movies years ago. The only 2 strong women (Connie Nielsen amd Robin Wright) are gone after the first 10 minutes and we are left with weak, campy garbage. The WW in the first film was Christian Bale's Batman. In WW84 we get the Adam West Batman. Such a disappointment.",negative
tt7126948,"This movie should've had audiences cheering! There's just no excuse for how much of a mess this entire movie was. It's Wonder Woman, it's colorful, its the 80's, it cost a fortune - so why is this movie no fun? Unfortunately, it's just bad, uninspired storytelling.",negative
tt7126948,"Very long winded and quite soppy, I found myself getting quite bored. I m not really sure what this movie is trying to be, a drama love story maybe with a few action scenes. Disappointed.",negative
tt7126948,"Hire Jenkins. She single-handedly wrote and directed the worst superhero film in the history of super hero films, and there's no close second. That was the longest waste of time watching the sappiest superhero movie.",negative
tt7126948,"The 1st WW film was absolutely brilliant and had more ticks than a farmer's dog in my book. WW84 is, which truly saddens and maddens me, the polar opposite. It has a script so weak it should be classed as highly vulnerable, a plot that has more holes than my kitchen colander, and characters about as believable as a career politician.
I did love the opening island scene where the girl actress playing the young Diana was superb, and apparently did all her non-cgi stunts. But then it went downhill faster than an illiterate skier passing a 'Warning - cliff ahead' sign.
I won't go into detail over WW84s failings as I have a bus to catch...in a week, but I think I can reveal my favourite, jaw-dropping line from the film without it being a spoiler...",neutral
tt7126948,"Gosh the first film was amazing almost 10/10 for me. I feel like this sequal had a piss poor script. This film felt very budget as well. I feel like with superhero films like the avengers we expect a lot of eye catching or exciting moments with glimpses of comedy and built up touching scenes. This lacked all of that and it tries so hard to be emotional but still fails. I had to watch this in three separate days because I kept falling asleep. The villain is dorky and cliche, the relationships and ""touchy"" moments didn't move me at all and I'm an emotional kinda guy. 1.5 hours into the film, only two very brief action scenes take place in which they were very frustrating to watch and the rest is boring dialog and bad character development with cliche characters to top it off. The ending was also extremely anti climatic.",negative
tt7126948,I went in not looking at a single review just excited to finally see a movie in theaters this year. Man it really sucked though.,negative
tt7126948,"It's 1984 in Washington, D.C. Diana Prince (Gal Gadot) fights crime as Wonder Woman. During the day, she works at the Smithsonian Institution where she befriends bumbling newcomer Barbara Minerva (Kristen Wiig). Diana is terribly lonely pining for lost love Steve Trevor (Chris Pine). The FBI needs Minerva to identify a stolen artifact which turns out to be a wishing stone. Diana wishes for Steve while Barbara wishes to be like Diana. Eager TV huckster Maxwell Lord (Pedro Pascal) has been searching for the stone and decides on an unusual wish.",negative
tt7126948,"""Wonder Woman 1984"" is an Action - Fantasy movie and the sequel of ""Wonder Woman"", in which we watch another adventure of Wonder Woman during 1980's. She tries to save humanity while she faces two new villains who have other plans and many ambitions to change the world.",neutral
tt7126948,"When the first ""Wonder Woman"" film came out in 2017, it quickly became a cultural touchstone. A female-centric superhero film, directed by a woman, in the heart of the Me Too movement. Not only that, but it was simply a damn good superhero flick as well, pulling me back into the DC cinematic universe after being burned time and time again by Zack Snyder material. As such, I was very excited to see how this sequel would build upon that initial franchise success. In short: it didn't. In fact, in a mind-boggling turn of events, there is almost nothing here I can even remotely respect or enjoy.",positive
tt7126948,"I will settle for Zack Synder. After seeing WW1984 tonight, I will never watch anything with Patty Jenkins' name on it. Pedro Pascal is awful. He was awful in Kingsman 2 and he's a cringeworthy cartoonish mess in WW1984. A good director would have reigned him in. Please keep Prince Oberyn out of movies. If we want to see Kristen Wiig, we'll rewatch Bridesmaids. Hollywood, please stop casting Kristen Wiig. She is badly miscast in WW1984. She looks uncomfortable and lost. Please Stop Resurrecting Steve Trevor. Gal Gadot is a very likeable, gorgeous, strong lead. She deserved a better movie, not this overindulgent, bloated, chaotic mess. Wow, it was unbelievably bad",negative
tt7126948,"Fifteen minutes into the movie and I've writing this review while I'm watching the movie because I know I won't miss anything. Even the 70's WW series with Linda Carter was less campy than this movie. It's too bad, I really enjoyed the first Wonder Woman. As a matter of fact, I think stop watching this and go rent the 70's WW series. You should too.",negative
